what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1524077600130
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1524077600130
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1524077600131
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1524077600131
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1524077600132
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1524077600133
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1524077600133
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1524077600134
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1524077600134
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1524077600134
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1524077600135
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1524077600135
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1524077600171
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1524077600171
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1524077600172
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1524077600173
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1524077600174
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1524077600176
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1524077600176
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1524077600177
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1524077600178
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1524077600179
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1524077600180
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1524077600212
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1524077600214
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1524077600328
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1524077600469
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1524077600471
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1524077600472
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1524077600473
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1524077600474
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1524077600475
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1524077600476
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1524077600477
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1524077600478
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1524077600479
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1524077600482
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1524077600482
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1524077600504
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1524077600505
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1524077600505
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1524077600506
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1524077600506
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1524077600507
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1524077600508
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1524077600508
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1524077600509
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1524077600509
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1524077600510
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1524077600510
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1524077600511
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1524077600511
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1524077600514
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1524077600515
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1524077600680
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1524077600681
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1524077600682
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1524077600684
os,sysinfo,,,"win32",1524077600690
arch,sysinfo,,,"x86",1524077600690
ws,sysinfo,,,"win32",1524077600690
locale,sysinfo,,,"pt_BR",1524077600690
processors,sysinfo,,,"4",1524077600690
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1524077600690
java.runtime.version,sysinfo,,,"1.8.0_161-b12",1524077600690
java.specification.name,sysinfo,,,"Java Platform API Specification",1524077600690
java.specification.vendor,sysinfo,,,"Oracle Corporation",1524077600690
java.specification.version,sysinfo,,,"1.8",1524077600690
java.vendor,sysinfo,,,"Oracle Corporation",1524077600690
java.version,sysinfo,,,"1.8.0_161",1524077600690
java.vm.info,sysinfo,,,"mixed mode",1524077600690
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1524077600690
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1524077600690
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1524077600690
java.vm.specification.version,sysinfo,,,"1.8",1524077600690
java.vm.vendor,sysinfo,,,"Oracle Corporation",1524077600690
java.vm.version,sysinfo,,,"25.161-b12",1524077600690
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1524077600778
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1524077601118
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1524077601352
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1524077601665
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1524077602032
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1524077604844
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1524077605233
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1524077605558
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1524077606018
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1524077606096
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1524077606113
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1524077606370
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1524077606418
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1524077606459
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1524077610009
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1524077610126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077619368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1524077619417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077852521
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1524077856252
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1524077858997
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1524077859096
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1524077859114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077866126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077866280
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524077893720
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524077893868
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1524077901699
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1524077931853
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1524077936670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077937308
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524077942174
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524077942215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077942520
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1524077942551
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1524077942815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077942924
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1524077943035
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1524077943159
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1524077943306
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1524077943667
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1524077943767
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1524077943816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524077944128
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524077962051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078209934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078219622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078247519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078362635
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1524078388988
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1524078389005
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1524078389022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1524078396783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1524078401426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1524078402778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1524078407605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1524078415948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078416356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1524078417348
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524078418518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078418564
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1524078418592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078418977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078419524
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524078421227
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524078421470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078488129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078491529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078491630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078498310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078499354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078499571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078506112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078521297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078537114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078554422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078558281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078765733
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1524078801785
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1524078801830
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1524078801847
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1524078802289
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1524078802292
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1524078813528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1524078814605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078826133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078848862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078852852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078960517
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1524078963872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524078963958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524078975489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1524078975539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079018964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079020406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1524079021534
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524079022669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079022725
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1524079022759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079023131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079023799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079027150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1524079028796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079033089
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1524079033154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079033473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079033989
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079047154
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079051428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079067422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079188148
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524079192437
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1524079193627
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1524079193745
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079193925
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1524079202454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079205652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079272175
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079273088
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1524079273522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079274081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1524079275230
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524079276612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079276747
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1524079276911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079277241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079279341
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079280925
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524079290284
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079290461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1524079295018
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079296263
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079296410
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524079298845
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1524079302250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1524079309766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1524079331922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079332208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1524079332263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079336941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1524079338059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079338595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079342829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524079344363
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1524079347958
